GEO_ID,factor_white_nonHispanic,factor_owner_occupied,factor_earning_higher_than_national_poverty_rate,factor_over_25_with_high_school_diploma_or_higher,factor_without_disability_age_18_to_65,FIPS,R1,R2,R3,R4,R5,SVS,zone
1500000US481677201001,0.8268733850129198,0.8571428571428571,0.8363479758828596,0.9850136239782016,0.07540394973070018,481677201001,1.3894394716743916,1.3301955977092086,0.9629649739460069,1.114086885049534,0.13704128010710248,0.9867456416972489,Medium Vulnerable (zone3)
1500000US481677201002,0.6767411300919842,0.889261744966443,0.8948751642575559,0.9292730844793713,0.1762295081967213,481677201002,1.1371642325150486,1.3800407347598334,1.0303527527815788,1.0510422707319897,0.32028451403641794,0.9837769009649737,Medium Vulnerable (zone3)
1500000US481677201003,0.5173228346456693,0.8099547511312217,0.984251968503937,0.9809885931558935,0.056363636363636366,481677201003,0.8692851639479802,1.2569646183481435,1.1332605548619756,1.1095344261373994,0.102436873749322,0.894296327408964,Medium to High Vulnerable (zone4)
1500000US481677201004,0.5616786774056803,1.0,1.0,0.919908466819222,0.061051004636785165,481677201004,0.9438186534122458,1.5518948639940766,1.1513927237397672,1.0404505413744407,0.1109558299947161,0.9597025225030494,Medium Vulnerable (zone3)
1500000US481677202001,0.7015477792732167,0.9731127197518097,0.9872139973082099,0.9736008447729673,0.0627177700348432,481677202001,1.1788481688432748,1.5101686318701408,1.136671013274723,1.1011786091384193,0.1139850567740011,1.0081702959801118,Medium Vulnerable (zone3)
1500000US481677202002,0.906392694063927,0.4918032786885246,0.9558599695585996,1.0,0.048109965635738834,481677202002,1.5230600099071194,0.7632269822921689,1.100570213863887,1.131037031295101,0.08743641812102644,0.9210661310958604,Medium to High Vulnerable (zone4)
1500000US481677202003,0.8831683168316832,0.2336065573770492,0.9016018306636155,0.89501312335958,0.13524590163934427,481677202003,1.484034849566481,0.3625328165887802,1.0380977875365407,1.0122929860147754,0.24579974333027427,0.8285516366073704,Medium to High Vulnerable (zone4)
1500000US481677203011,0.6856735566642908,0.6388308977035491,0.9087669280114041,0.895808383233533,0.17105263157894737,481677203011,1.1521738655282117,0.9913983891068632,1.0463476284876716,1.0131924543817192,0.3108759114209051,0.902797649785074,Medium to High Vulnerable (zone4)
1500000US481677203012,0.8530852105778648,0.8546511627906976,0.9441723800195887,0.992603550295858,0.07924528301886792,481677203012,1.433484600861866,1.3263287500414491,1.0871132083106128,1.1226713727796047,0.14402262833897372,1.0227241120665012,Medium Vulnerable (zone3)
1500000US481677203021,0.609904761904762,0.5933412604042806,0.9787489975942262,0.9715976331360947,0.04078164825828377,481677203021,1.0248555165908588,0.920803254617175,1.126924474197583,1.0989129025955953,0.07411772595669967,0.8491227747915822,Medium to High Vulnerable (zone4)
1500000US481677203022,0.7631359466221852,0.9513212795549374,0.9829024186822352,0.947766323024055,0.05682859761686526,481677203022,1.282338052849407,1.4763506077495805,1.131706693016944,1.0719588083546008,0.1032819075382715,1.0131272139017606,Medium Vulnerable (zone3)
1500000US481677203023,0.7941810344827587,0.884310618066561,0.9816810344827587,0.9905933429811867,0.10891089108910891,481677203023,1.3345047705802071,1.3723571063529236,1.1303004001367758,1.1203977538661312,0.19793774710424725,1.031099555608057,Medium Vulnerable (zone3)
1500000US481677204001,0.6711380354824751,1.0,0.9878048780487805,1.0,0.10154125113327289,481677204001,1.1277490536556438,1.5518948639940766,1.137351349060014,1.131037031295101,0.1845439541121936,1.0265152504234059,Medium Vulnerable (zone3)
1500000US481677204002,0.9443430656934306,0.8898550724637682,1.0,1.0,0.05789473684210526,481677204002,1.5868300444280885,1.3809615166555989,1.1513927237397672,1.131037031295101,0.10521953925015248,1.0710881710737414,Medium Vulnerable (zone3)
1500000US481677204003,0.8829144129812281,1.0,0.9748647788736876,0.9892167990919409,0.14836363636363636,481677204003,1.4836082013779837,1.5518948639940766,1.1224522130253412,1.1188408317521912,0.26964028703047344,1.1092872794360131,Medium to Low Vulnerable (zone2)
1500000US481677204004,0.7785204991087344,1.0,0.9910873440285205,0.9792243767313019,0.052060737527114966,481677204004,1.3081895373285257,1.5518948639940766,1.14113075650501,1.1075390320299672,0.0946166631789973,1.0406741706073155,Medium Vulnerable (zone3)
1500000US481677205011,0.48462354188759277,0.5714285714285714,0.8069989395546129,0.8981324278438031,0.11518324607329843,481677205011,0.814338797457785,0.8867970651394723,0.9291727070688895,1.0158210348983165,0.20933730322019867,0.7710933815569325,Medium to High Vulnerable (zone4)
1500000US481677205012,0.9207317073170732,0.9084967320261438,0.9317073170731707,0.9608763693270735,0.13279132791327913,481677205012,1.5471546190212733,1.4098914123867756,1.072761025533149,1.0867867562053082,0.2413387313177925,1.0715865088928598,Medium Vulnerable (zone3)
1500000US481677205013,0.900131406044678,1.0,0.9894875164257556,0.98125,0.02711864406779661,481677205013,1.5125388335394334,1.5518948639940766,1.1392887266439484,1.1098300869583178,0.04928619404013306,1.0725677410351817,Medium Vulnerable (zone3)
1500000US481677205014,0.6243589743589744,0.9788732394366197,0.9564102564102565,0.9762150982419855,0.03242147922998987,481677205014,1.049143701069715,1.5191083527829343,1.1012038101408543,1.1041354266210706,0.05892371729215503,0.9665030015813458,Medium Vulnerable (zone3)
1500000US481677205041,0.7647058823529411,1.0,1.0,1.0,0.0,481677205041,1.284976099631225,1.5518948639940766,1.1513927237397672,1.131037031295101,0.0,1.0238601437320338,Medium Vulnerable (zone3)
1500000US481677205042,0.4221411192214112,1.0,1.0,1.0,0.13333333333333333,481677205042,0.7093462485237316,1.5518948639940766,1.1513927237397672,1.131037031295101,0.24232378736398755,0.9571989309833328,Medium Vulnerable (zone3)
1500000US481677205051,0.6885521885521886,1.0,0.8866442199775533,1.0,0.20398009950248755,481677205051,1.1570109842962844,1.5518948639940766,1.0208757034280764,1.131037031295101,0.37071922693744364,1.0463075619901965,Medium Vulnerable (zone3)
1500000US481677205052,0.7573474001507159,0.8781094527363185,0.9359457422758101,1.0,0.05405405405405406,481677205052,1.2726112493304433,1.3627335497261421,1.0776411174715832,1.131037031295101,0.09823937325567063,0.9884524642157879,Medium Vulnerable (zone3)
1500000US481677205053,0.6576433121019108,0.8661971830985915,1.0,0.9924528301886792,0.10570469798657718,481677205053,1.1050731498665889,1.344246959656841,1.1513927237397672,1.1225009027570247,0.1921107206870539,0.9830648913414551,Medium Vulnerable (zone3)
1500000US481677205061,0.6386241193535018,1.0,0.9422594142259414,0.9673590504451038,0.028827674567584883,481677205061,1.0731141854072237,1.5518948639940766,1.0849106334150442,1.094118908611878,0.05239223461585253,0.9712861652088149,Medium Vulnerable (zone3)
1500000US481677205062,0.7598225602027884,1.0,1.0,0.9753340184994861,0.0,481677205062,1.2767703928430956,1.5518948639940766,1.1513927237397672,1.1031388928047798,0.0,1.0166393746763438,Medium Vulnerable (zone3)
1500000US481677205063,0.7557647058823529,0.8442748091603054,1.0,1.0,0.018442622950819672,481677205063,1.2699517636970752,1.3102257401354571,1.1513927237397672,1.131037031295101,0.03351814681776467,0.979225081137033,Medium Vulnerable (zone3)
1500000US481677205071,0.8027166882276844,1.0,1.0,1.0,0.02242152466367713,481677205071,1.3488476850393052,1.5518948639940766,1.1513927237397672,1.131037031295101,0.040749515812329745,1.0447843639761158,Medium Vulnerable (zone3)
1500000US481677205072,0.6152284263959391,1.0,0.8735751295336788,0.8078175895765473,0.24660633484162897,481677205072,1.033801154111744,1.5518948639940766,1.0058280477851025,0.9136716083426223,0.4481893578508141,0.9906770064168718,Medium Vulnerable (zone3)
1500000US481677205073,0.6203995793901157,1.0,1.0,1.0,0.09298245614035087,481677205073,1.0424905184260445,1.5518948639940766,1.1513927237397672,1.131037031295101,0.16898895697751762,1.0091608188865013,Medium Vulnerable (zone3)
1500000US481677205081,0.4146341463414634,0.7506631299734748,1.0,0.8471986417657046,0.02,481677205081,0.6967318814135535,1.1649502559955536,1.1513927237397672,0.9582130366999243,0.036348568104598133,0.8015272931906793,Medium to High Vulnerable (zone4)
1500000US481677205082,0.7554824561403509,1.0,1.0,1.0,0.11187214611872145,481677205082,1.269477484394445,1.5518948639940766,1.1513927237397672,1.131037031295101,0.20331961611019503,1.061424343906717,Medium Vulnerable (zone3)
1500000US481677205091,0.9052258635961028,0.9313984168865436,0.9937998228520815,0.8829479768786127,0.10440835266821345,481677205091,1.5210993224087284,1.445432419498441,1.1442538848857562,0.9986468585568016,0.18975470588247284,1.05983743824644,Medium Vulnerable (zone3)
1500000US481677205092,0.5091610414657667,0.9271070615034168,0.8948891031822566,0.8867647058823529,0.17315175097276264,481677205092,0.8555704673458852,1.4387726871197932,1.030368801958056,1.0029637203984498,0.31469091063319393,0.9284733174910758,Medium Vulnerable (zone3)
1500000US481677205093,0.6010362694300518,0.04961832061068702,0.7409326424870466,1.0,0.0,481677205093,1.0099533154534779,0.07700241691573663,0.8531044533408638,1.131037031295101,0.0,0.6142194434010358,High Vulnerable (zone5)
1500000US481677205101,0.43573667711598746,0.6978021978021978,1.0,0.6973293768545994,0.05714285714285714,481677205101,0.7321915899273173,1.0829156468530095,1.1513927237397672,0.7887053482324888,0.10385305172742323,0.7718116720960012,Medium to High Vulnerable (zone4)
1500000US481677205102,0.5825067628494139,0.6140776699029126,0.9053201082055906,0.9835294117647059,0.1732142857142857,481677205102,0.9788171967919896,0.95298398201578,1.0423789852432157,1.1124081860737698,0.31480456304875165,0.8802785826347013,Medium to High Vulnerable (zone4)
1500000US481677205103,0.6187290969899666,0.5523114355231143,0.8191780821917808,0.9908735332464146,0.28703703703703703,481677205103,1.0396835177103687,0.8571292801135169,0.9431956832827134,1.1207146594319124,0.5216692644641399,0.8964784810005302,Medium to High Vulnerable (zone4)
1500000US481677205111,0.4699806326662363,0.96900826446281,0.9264041316978696,0.8649173955296404,0.18723404255319148,481677205111,0.7897335357320376,1.5037989487876489,1.0666549764793842,0.9782536033553352,0.34028446736219525,0.9357451063433203,Medium Vulnerable (zone3)
1500000US481677205112,0.8037542662116041,1.0,0.9530716723549488,1.0,0.07606679035250463,481677205112,1.3505911826919426,1.5518948639940766,1.0973597887519795,1.131037031295101,0.13824594548131014,1.053825762442882,Medium Vulnerable (zone3)
1500000US481677205121,0.5679579776756402,1.0,0.9566644780039396,1.0,0.033468559837728194,481677205121,0.954370096725954,1.5518948639940766,1.1014965190340387,1.131037031295101,0.060826711331224054,0.9599250444760787,Medium Vulnerable (zone3)
1500000US481677205122,0.7527131782945736,0.9178082191780822,0.9733124018838305,1.0,0.056962025316455694,481677205122,1.2648241190585945,1.4243418614740155,1.1206648174547185,1.131037031295101,0.10352440282955164,1.008878446422396,Medium Vulnerable (zone3)
1500000US481677206011,0.7438882421420256,0.6990521327014217,1.0,0.8531889290012034,0.06349206349206349,481677206011,1.249995107933554,1.0848554144034421,1.1513927237397672,0.9649882733913677,0.11539227969713692,0.9133247598330534,Medium to High Vulnerable (zone4)
1500000US481677206012,0.7473684210526316,0.7019730010384216,0.974937343358396,0.985837922895358,0.28597957288765086,481677206012,1.2558430382630676,1.0893882949740352,1.1225357632450363,1.1150191976496944,0.5197473990815331,1.0205067386426732,Medium Vulnerable (zone3)
1500000US481677206021,0.38285714285714284,0.671280276816609,0.947936507936508,0.9371428571428572,0.08436213991769548,481677206021,0.6433352868043803,1.0417564138922175,1.0914471978053795,1.0599432750422662,0.15332214941239952,0.7979608645913285,Medium to High Vulnerable (zone4)
1500000US481677206022,0.6124785346307956,0.9720670391061452,0.9004006868918145,0.9723101265822784,0.29172320217096337,481677206022,1.0291803642416442,1.5085458454467562,1.0367147993375236,1.0997187590677842,0.5301860340901355,1.0408691604367688,Medium Vulnerable (zone3)
1500000US481677206031,0.4020408163265306,0.7479892761394102,1.0,1.0,0.18726591760299627,481677206031,0.675570636996071,1.160800715963398,1.1513927237397672,1.131037031295101,0.3403423979831286,0.8918287011954933,Medium to High Vulnerable (zone4)
1500000US481677206032,0.6405919661733616,0.4297297297297297,0.9016913319238901,0.9492063492063492,0.3173913043478261,481677206032,1.0764208634250187,0.6668953604731302,1.0382008386363863,1.07358753129281,0.5768359720947095,0.886388113184411,Medium to High Vulnerable (zone4)
1500000US481677206033,0.49663299663299665,0.9736842105263158,0.994895065229722,0.9429695181907571,0.05545454545454546,481677206033,0.834518925103677,1.5110555254679168,1.1455149389901031,1.0665334444562458,0.10078466610820391,0.9316815000252294,Medium Vulnerable (zone3)
1500000US481677206041,0.610105580693816,1.0,0.9713622291021672,1.0,0.047073791348600506,481677206041,1.025192963118009,1.5518948639940766,1.118419402703876,1.131037031295101,0.0855532455388124,0.982419501329975,Medium Vulnerable (zone3)
1500000US481677206042,0.7141104294478527,1.0,1.0,0.9379562043795621,0.2762312633832976,481677206042,1.1999578602879981,1.5518948639940766,1.1513927237397672,1.0608632008862808,0.5020305444853489,1.0932278386786944,Medium to Low Vulnerable (zone2)
1500000US481677206051,0.7145110410094637,1.0,0.9771293375394322,1.0,0.05991735537190083,481677206051,1.200631029272029,1.5518948639940766,1.1250596093955612,1.131037031295101,0.1088955036191473,1.023503607515183,Medium Vulnerable (zone3)
1500000US481677207011,0.21138211382113822,0.5962264150943396,1.0,0.7662538699690402,0.30414746543778803,481677207011,0.3551966454265175,0.9252807113625061,1.1513927237397672,0.8666615023081655,0.5527662430653172,0.7702595651804547,Medium to High Vulnerable (zone4)
1500000US481677207012,0.5665839536807279,1.0,1.0,1.0,0.0,481677207012,0.9520612508879313,1.5518948639940766,1.1513927237397672,1.131037031295101,0.0,0.9572771739833753,Medium Vulnerable (zone3)
1500000US481677207013,0.8543956043956044,0.4084507042253521,0.6895604395604396,0.8656126482213439,0.9207920792079208,481677207013,1.435686525517812,0.6338725500820876,0.7939548726886857,0.9790399598957593,1.6734736800631813,1.103205517649505,Medium to Low Vulnerable (zone2)
1500000US481677207021,0.6830265848670757,0.6793785310734464,0.9693251533742331,1.0,0.1425959780621572,481677207021,1.1477260175721402,1.0543240530807216,1.116073928533026,1.131037031295101,0.2591579810017051,0.9416638022965387,Medium Vulnerable (zone3)
1500000US481677207022,0.4549019607843137,0.0,0.7338709677419355,1.0,0.20596205962059622,481677207022,0.7643960387549852,0.0,0.844973692421926,1.131037031295101,0.37432129755412713,0.6229456120052278,High Vulnerable (zone5)
1500000US481677207023,0.44074074074074077,0.0,0.7777777777777778,1.0,0.2857142857142857,481677207023,0.7406001850581106,0.0,0.895527674019819,1.131037031295101,0.5192652586371161,0.6572860298020293,High Vulnerable (zone5)
1500000US481677207024,0.6428571428571429,1.0,0.9217221135029354,1.0,0.3311546840958606,481677207024,1.080227160678997,1.5518948639940766,1.0612641347973197,1.131037031295101,0.6018499294007534,1.0852546240332495,Medium to Low Vulnerable (zone2)
1500000US481677207031,0.8092105263157895,0.11326860841423948,1.0,0.9658314350797267,0.0,481677207031,1.3597596276968076,0.17578097164981452,1.1513927237397672,1.0923911190640612,0.0,0.75586488843009,High Vulnerable (zone5)
1500000US481677207032,0.47619047619047616,1.0,1.0,1.0,0.0,481677207032,0.8001682671696273,1.5518948639940766,1.1513927237397672,1.131037031295101,0.0,0.9268985772397145,Medium Vulnerable (zone3)
1500000US481677207033,0.520242914979757,0.0,0.8663967611336032,1.0,0.15402843601895735,481677207033,0.8741919307519187,0.0,0.9975629266409319,1.131037031295101,0.27993565483399035,0.6565455087043884,High Vulnerable (zone5)
1500000US481677207034,0.6585503963759909,1.0,1.0,0.9634369287020109,0.0336734693877551,481677207034,1.1065973719753004,1.5518948639940766,1.1513927237397672,1.0896828436791923,0.061199119767945835,0.9921533846312565,Medium Vulnerable (zone3)
1500000US481677208001,0.035838150289017344,0.459915611814346,0.923699421965318,0.9947089947089947,0.044534412955465584,481677208001,0.06022075629218814,0.713740675845377,1.063540793373496,1.1250527083781956,0.08093810711550191,0.6086986082009517,High Vulnerable (zone5)
1500000US481677208002,0.4744136460554371,0.6870588235294117,0.7835820895522388,0.8664495114006515,0.5101214574898786,481677208002,0.7971825646801884,1.0662430594971068,0.9022107163632505,0.9799864831416837,0.9271092269593856,0.9345464101283231,Medium Vulnerable (zone3)
1500000US481677208003,0.9428571428571428,0.9279778393351801,0.8818181818181818,0.953125,0.2217741935483871,481677208003,1.584333168995862,1.4401240427645865,1.0153190382068857,1.078019670453143,0.4030587189017938,1.104170927864454,Medium to Low Vulnerable (zone2)
1500000US481677208004,0.5917636526410027,0.93646408839779,0.9732965009208103,0.8297872340425532,0.11992945326278659,481677208004,0.9943720426662128,1.4532938090994254,1.1206465092015967,0.9385200897980625,0.21796319498348085,0.9449591291497557,Medium Vulnerable (zone3)
1500000US481677209001,0.4053156146179402,0.33490566037735847,0.6578073089700996,0.4939271255060729,inf,481677209001,0.6810734553118223,0.5197383742621672,0.7573945491710097,0.5586498697085114,inf,inf,Low Vulnerable (zone1)
1500000US481677209002,0.5369955156950673,1.0,0.9368460388639761,0.8495332235035694,0.07383773928896992,481677209002,0.9023422196703231,1.5518948639940766,1.0786777124124054,0.9608535350980346,0.1341948047617342,0.9255926271873148,Medium Vulnerable (zone3)
1500000US481677209003,0.782608695652174,0.7139479905437353,0.728813559322034,0.8950471698113207,0.5869565217391305,481677209003,1.3150591521309527,1.1079722196837143,0.8391506291662711,1.0123314938124783,1.066751455243641,1.0682529900074116,Medium Vulnerable (zone3)
1500000US481677209004,0.6330275229357798,0.5304054054054054,0.6841415465268676,0.8817427385892116,0.5415384615384615,481677209004,1.0637099258062293,0.8231334244833447,0.7877155986791069,0.9972836894199542,0.9842073825245032,0.9312100041826277,Medium Vulnerable (zone3)
1500000US481677210001,0.4925758553905746,0.7858585858585858,0.894770819883796,0.8386138613861386,0.27440147329650094,481677210001,0.8277014941806933,1.2195699032195875,1.0302326114288687,0.9485033321850995,0.49870503200599653,0.9049424746040492,Medium to High Vulnerable (zone4)
1500000US481677210002,0.7222222222222222,0.41025641025641024,0.9722222222222222,1.0,0.0,481677210002,1.2135885385406013,0.6366748159975699,1.1194095925247738,1.131037031295101,0.0,0.8201419956716093,Medium to High Vulnerable (zone4)
1500000US481677210003,0.7652173913043478,0.8484848484848485,0.95,0.8625730994152047,0.21658986175115208,481677210003,1.2858356154169317,1.3167592785404287,1.0938230875527788,0.9756021176375871,0.3936365670313623,1.0131313332358176,Medium Vulnerable (zone3)
1500000US481677211011,0.2367778681855167,0.9243323442136498,0.8213995117982099,0.7473958333333334,0.20607175712971482,481677211011,0.39787048662925895,1.4344666176087681,0.945753421167856,0.8453323645356614,0.37452066492318226,0.7995887109729453,Medium to High Vulnerable (zone4)
1500000US481677211012,0.6312056737588653,0.6757990867579908,0.6507092198581561,0.811965811965812,0.7287234042553191,481677211012,1.0606485754184636,1.0487691318316135,0.7492218610150614,0.9183634014789281,1.3244026144494532,1.020281116838704,Medium Vulnerable (zone3)
1500000US481677211021,0.34189723320158105,0.7274074074074074,0.9337944664031621,0.8145483613109512,0.15128449096098953,481677211021,0.574508164946098,1.1288598195868025,1.0751641540850594,0.9212843604234275,0.2749487311432494,0.7949530460369274,Medium to High Vulnerable (zone4)
1500000US481677211022,0.47491761259611864,0.2494061757719715,0.7597949469058953,0.8238907849829351,0.26494940202391903,481677211022,0.7980294065506826,0.3870521632289265,0.8748223734016907,0.9318509875584893,0.4815265691869486,0.6946562999853475,High Vulnerable (zone5)
1500000US481677211023,0.13856209150326798,0.9041666666666667,0.6581699346405229,0.664327485380117,0.4680451127819549,481677211023,0.2328332761724955,1.4031716061946444,0.7578120737293762,0.7513789868720672,0.85063848289896,0.7991668851735086,Medium to High Vulnerable (zone4)
1500000US481677211031,0.46720297029702973,0.6362098138747885,0.9455445544554455,0.9732441471571907,0.35669781931464173,481677211031,0.785066081434062,0.9873307425749117,1.08869311997176,1.1007751709260014,0.6482727489059947,0.922027572762546,Medium to High Vulnerable (zone4)
1500000US481677211032,0.3020527859237537,1.0,0.9055718475073313,0.7402714932126697,0.19181034482758622,481677211032,0.5075554140433736,1.5518948639940766,1.0426688360435195,0.8372744720356494,0.34860156910659845,0.8575990310446435,Medium to High Vulnerable (zone4)
1500000US481677212031,0.5950605778191985,0.29064039408866993,0.951071761416589,1.0,0.18921892189218922,481677212031,0.9999120419705451,0.45104333485542125,1.0950571058494245,1.131037031295101,0.3438918434538437,0.8041882714848672,Medium to High Vulnerable (zone4)
1500000US481677212032,0.269273127753304,0.0,0.9807268722466961,1.0,0.02625656414103526,481677212032,0.4524740052623845,0.0,1.1292017846809062,1.131037031295101,0.047719425493658464,0.55208644934641,High Vulnerable (zone5)
1500000US481677212041,0.5788973384030418,1.0,0.841254752851711,1.0,0.3812785388127854,481677212041,0.9727520882920497,1.5518948639940766,0.9686146012449562,1.131037031295101,0.6929464467429096,1.0634490063138187,Medium Vulnerable (zone3)
1500000US481677212042,0.0,0.44242424242424244,1.0,1.0,0.0,481677212042,0.0,0.6865959095246521,1.1513927237397672,1.131037031295101,0.0,0.5938051329119041,High Vulnerable (zone5)
1500000US481677212043,0.9573612228479486,0.8738095238095238,1.0,1.0,0.18138987043580684,481677212043,1.6087051485574406,1.3560605121091098,1.1513927237397672,1.131037031295101,0.3296631029510078,1.1153717037304853,Medium to Low Vulnerable (zone2)
1500000US481677212051,1.0,1.0,1.0,1.0,0.0,481677212051,1.6803533610562174,1.5518948639940766,1.1513927237397672,1.131037031295101,0.0,1.1029355960170324,Medium to Low Vulnerable (zone2)
1500000US481677212052,0.2588801926550271,1.0,1.0,0.6966145833333334,0.0,481677212052,0.4350102018387559,1.5518948639940766,1.1513927237397672,0.7878968902902072,0.0,0.7852389359725614,Medium to High Vulnerable (zone4)
1500000US481677212053,0.9601139601139601,0.45726495726495725,1.0,1.0,0.0,481677212053,1.613330719874488,0.7096271386639581,1.1513927237397672,1.131037031295101,0.0,0.9210775227146628,Medium to High Vulnerable (zone4)
1500000US481677212054,0.6771037181996086,0.6825749167591565,0.860078277886497,1.0,0.35253456221198154,481677212054,1.1377735086603742,1.0592845076097195,0.9902878710051423,1.131037031295101,0.640706327189345,0.9918178491519363,Medium Vulnerable (zone3)
1500000US481677212061,0.6957022256331543,1.0,0.8204144282425172,0.8480424684804246,0.0,481677212061,1.1690255731369616,1.5518948639940766,0.9446192031295557,0.9591674359622687,0.0,0.9249414152445725,Medium Vulnerable (zone3)
1500000US481677212062,0.8992248062015504,1.0,1.0,0.9439746300211417,0.0,481677212062,1.511015425445901,1.5518948639940766,1.1513927237397672,1.0676702631570034,0.0,1.0563946552673495,Medium Vulnerable (zone3)
1500000US481677212063,0.7351598173515982,1.0,1.0,0.8431372549019608,0.10139860139860139,481677212063,1.2353282700002328,1.5518948639940766,1.1513927237397672,0.9536194577586146,0.1842846984324031,1.0153040027850189,Medium Vulnerable (zone3)
